OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
21836,{B8D8E613-4E85-49DF-96DA-8B62FA2D4034},2013-08-19,2,NA,NA,0.03167838,0,03090101047954,436,43603,250000,0.00673641941471,2.90980888903e-6,31678.379880352877
1003,112059767,2003-11-20,2,NA,NA,0.031,0,NA,466,46600,50000,0.00662434689015,2.81663788902e-6,30685.634759770706
8346,112041083,2013-08-19,2,NA,NA,0.03022233,0,03090101034123,436,43600,250000,0.00773386671126,2.77434969807e-6,30222.33488422446
15550,112059765,2013-08-19,2,NA,NA,0.03007993,0,NA,466,46600,50000,0.00736665710034,2.76104703854e-6,30079.93025315678
4037,112040251,2013-08-19,2,NA,NA,0.02970449,0,NA,466,46600,50000,0.00689878390061,2.72834187904e-6,29704.484984080773
8730,112058343,2003-11-20,2,NA,NA,0.029,0,NA,466,46600,50000,0.0066587894147,2.69033912275e-6,29291.746669324115
6427,112059353,2003-11-20,2,NA,NA,0.029,0,NA,466,46600,50000,0.00688010963998,2.68386729612e-6,29231.3103230875
22311,{9D17A29D-E78C-487A-BA39-41BEA01C77F0},2013-08-19,2,NA,NA,0.02886053,0,NA,466,46600,50000,0.00885833422271,2.64919478793e-6,28860.52709935885
7299,112058319,2003-11-20,2,NA,NA,0.029,0,NA,466,46600,50000,0.00775270466497,2.63729061629e-6,28714.30365311494
16823,112040417,2013-08-19,2,NA,NA,0.02783808,0,NA,466,46600,50000,0.00621459482904,2.55647024984e-6,27838.077716867207
8110,112059141,2013-08-19,2,NA,NA,0.02766247,0,NA,466,46600,50000,0.00614331834585,2.53996146303e-6,27662.476036201
22152,{37CC2F02-C3F1-4EC2-97D6-D6D1CB2B29B8},2013-08-19,2,NA,NA,0.03738528,0,03090101047982,436,43600,250000,0.0170303909575,3.43379009099e-6,27457.006954817763
22315,{C46B9E2A-906C-41C5-AAAA-98F291306624},2013-08-19,2,NA,NA,0.02707007,0,NA,466,46600,50000,0.00715663029652,2.48484822589e-6,27070.065239550197
2971,112058819,2013-08-19,2,NA,NA,0.02702195,0,NA,466,46600,50000,0.00611264511042,2.48142678668e-6,27021.948987107724
22163,{720696D1-6A7F-41D0-99E7-384155B7912E},2013-08-19,2,NA,NA,0.02696993,0,03090101048005,436,43600,100000,0.00874133965295,2.47696169552e-6,26969.934399052523
11248,112059821,2013-08-19,2,NA,NA,0.02601599,0,NA,466,46600,50000,0.00565361001223,2.38822143113e-6,26015.990814055316
14382,112058125,2013-08-19,2,NA,NA,0.02569092,0,NA,466,46600,50000,0.00845410020064,2.35959534001e-6,25690.921386461705
10454,112059933,2013-08-19,2,NA,NA,0.02493438,0,NA,466,46600,50000,0.00751715857156,2.28872597194e-6,24934.381477431394
21948,{8FDCDB06-25A7-484D-AB7C-20F5D012E12D},2013-08-19,2,NA,NA,0.0250179,0,NA,466,46600,50000,0.0066738308135,2.29824748529e-6,24921.503600778058
15263,112059083,2013-08-19,2,NA,NA,0.02379549,0,NA,466,46600,50000,0.00573246392738,2.18500921153e-6,23795.49335450679
5246,112059271,2013-08-19,2,NA,NA,0.02303832,0,NA,466,46600,50000,0.00601094416228,2.11524423859e-6,23038.318772103637
22802,{46187B35-7D9D-4B26-9D6D-FF905BE05A6F},2013-10-19,2,NA,NA,0.02300959,0,NA,466,46600,50000,0.00589451544352,2.11177679313e-6,23009.594249791466
12279,112040701,2013-08-19,2,NA,NA,0.02256289,0,NA,466,46600,50000,0.00538632085366,2.07150272357e-6,22562.886951976456
8061,112040445,2013-08-19,2,NA,NA,0.02232166,0,03090101033812,436,43600,100000,0.00740869378691,2.04992677365e-6,22321.660779953105
8991,112060163,2013-08-19,2,NA,NA,0.02223606,0,NA,466,46600,50000,0.00522162439074,2.04086556892e-6,22236.05989350332
22105,{4645E48A-5F5A-45E2-B487-1468979C1214},2013-08-19,2,NA,NA,0.02207005,0,03090101047874,436,43603,100000,0.00998655547892,2.02731522615e-6,22070.049289488234
22206,{CE5BA256-ADD4-4E0E-83ED-BF091EB4F0CA},2013-08-19,2,NA,NA,0.02155635,0,NA,466,46600,50000,0.00516049407461,1.97950003031e-6,21556.350978174713
2875,112040399,2013-08-19,2,NA,NA,0.02152268,0,NA,466,46600,50000,0.00616221598569,1.97653884047e-6,21522.67986221006
2119,112058967,2003-11-20,2,NA,NA,0.021,0,NA,466,46600,50000,0.00720347061261,1.97174362722e-6,21472.9354920221
9460,112040067,2013-08-19,2,NA,NA,0.02136438,0,NA,466,46600,50000,0.00520502745505,1.96240939431e-6,21364.38020499982
721,112058965,2003-11-20,2,NA,NA,0.021,0,NA,466,46600,50000,0.00521177463203,1.91318490517e-6,20836.55401269067
21440,{C083C823-809B-47C2-B4EA-5D9B953FB5BF},2013-08-19,2,NA,NA,0.02077105,0,03090101047991,436,43600,100000,0.00743821362705,1.90773621422e-6,20771.047760239337
21832,{328526A1-52F4-480E-A6B9-064C619A5DB4},2013-08-19,2,NA,NA,0.02053012,0,03090101047951,436,43600,100000,0.00869909001098,1.88583585784e-6,20530.11667899601
20736,{6C7A58AD-F8F1-4D05-9963-2066E04AEBE5},2013-08-19,2,NA,NA,0.02024631,0,NA,466,46600,50000,0.00548393072558,1.85897241594e-6,20246.311285192147
