OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
1630,141007100,2005-10-04,2,NA,NA,0.013,0,01080204003906,390,39004,100000,0.00536826417476,1.46145283768e-6,13360.34088611789
114,136019582,2005-06-06,2,NA,NA,0.013,0,NA,466,46600,5000000,0.00576463346043,1.44354428218e-6,13168.84675454194
844,141007010,2005-10-04,2,NA,NA,0.013,0,01080204003836,390,39004,100000,0.00556277534258,1.43237056445e-6,13080.758260765655
1631,141008980,2005-10-04,2,NA,NA,0.013,0,NA,466,46600,50000,0.00556208842143,1.39775606678e-6,12777.532965444749
857,141008890,2005-10-04,2,NA,NA,0.013,0,NA,466,46600,100000,0.00529683056024,1.39537263787e-6,12745.032971937675
37,136019546,2005-06-06,2,NA,NA,0.012,0,NA,466,46600,5000000,0.00518411584857,1.35911590686e-6,12395.801150662242
1591,141009049,2005-10-04,2,NA,NA,0.012,0,NA,466,46600,24000,0.00456574338358,1.33753649587e-6,12231.251055048779
165,136019474,2005-06-06,2,NA,NA,0.018,0,NA,466,46600,5000000,0.00653912620822,2.02598926259e-6,12130.28936861451
16,136019660,2005-06-06,2,NA,NA,0.012,0,NA,466,46600,5000000,0.00562304801875,1.30316568265e-6,11896.338265599305
71,136019618,2005-06-06,2,NA,NA,0.012,0,NA,466,46600,5000000,0.00953594089759,1.30309298265e-6,11889.698025106365
1582,141007107,2005-10-04,2,NA,NA,0.012,0,01080204003912,390,39004,100000,0.0046536568775,1.29630896043e-6,11850.55070726201
109,136019530,2005-06-06,2,NA,NA,0.03,0,NA,466,46600,5000000,0.0085946469217,3.27172171652e-6,11787.302677158441
851,141008740,2005-10-04,2,NA,NA,0.012,0,NA,466,46600,24000,0.0059790027338,1.28446316044e-6,11724.44619683114
166,136019624,2005-06-06,2,NA,NA,0.012,0,NA,466,46600,5000000,0.00491535307439,1.26717623827e-6,11565.32728158233
1706,141007021,2021-03-25,2,NA,NA,0.01149486,0,01080204001449,390,39004,100000,0.00568273929363,1.25837516497e-6,11494.860775846057
261,141009124,2005-10-04,2,NA,NA,0.011,0,NA,466,46600,24000,0.00528058405959,1.25199824277e-6,11450.683780551888
905,141008776,2005-10-04,2,NA,NA,0.011,0,NA,466,46600,24000,0.00546509516877,1.25036581166e-6,11416.372861947864
1633,141008780,2005-10-04,2,NA,NA,0.011,0,NA,466,46600,24000,0.00946400449368,1.23871882504e-6,11312.43918813044
10,136019586,2005-06-06,2,NA,NA,0.011,0,NA,466,46600,5000000,0.00524409952891,1.23921978951e-6,11305.494404735044
1639,141006961,2005-10-04,2,NA,NA,0.011,0,01080204003793,390,39004,500000,0.0103018767669,1.22645106287e-6,11200.887806047158
314,141008795,2005-10-04,2,NA,NA,0.011,0,NA,466,46600,24000,0.00611303077892,1.21884053399e-6,11128.9645370394
1550,141009037,2005-10-04,2,NA,NA,0.011,0,NA,466,46600,250000,0.00517233724235,1.18655853632e-6,10849.747409176773
34,136019605,2005-06-06,2,NA,NA,0.011,0,NA,466,46600,5000000,0.00518927557217,1.18182702747e-6,10781.759836457437
312,141008819,2005-10-04,2,NA,NA,0.011,0,NA,466,46600,24000,0.00471287305036,1.17409703414e-6,10720.588326209225
6,136018518,2005-06-06,2,NA,NA,0.011,0,01080202001878,390,39004,5000000,0.0045123051667,1.17341201191e-6,10708.568796579726
92,136019621,2005-06-06,2,NA,NA,0.01,0,NA,466,46600,5000000,0.00528837327827,1.10912419432e-6,10122.49051211588
247,141009149,2005-10-04,2,NA,NA,0.01,0,NA,466,46600,24000,0.00516202773005,1.10108381657e-6,10071.134877414443
